mt002,,
2014/12/30,,
,,
時刻,活動強度,運動種別
14:47:40,2.1,生活活動
14:47:50,2.9,歩行
14:48:00,2.8,歩行
14:48:10,2,歩行
14:48:20,3,歩行
14:48:30,3.4,歩行
14:48:40,3.6,歩行
14:48:50,3.5,歩行
14:49:00,3.2,歩行
14:49:10,3.3,歩行
14:49:20,3.8,歩行
14:49:30,3.7,歩行
14:49:40,3.4,歩行
14:49:50,4.3,歩行
14:50:00,3.1,歩行
14:50:10,2.4,歩行
14:50:20,2.6,歩行
14:50:30,2.3,歩行
14:50:40,2.8,歩行
14:50:50,2.3,歩行
14:51:00,2.3,歩行
14:51:10,3,歩行
14:51:20,2.5,歩行
14:51:30,2.2,歩行
14:51:40,2.1,歩行
14:51:50,2.8,歩行
14:52:00,2.8,歩行
14:52:10,3,歩行
14:52:20,2.5,歩行
14:52:30,3,歩行
14:52:40,2.5,歩行
14:52:50,2.6,歩行
14:53:00,2.5,歩行
14:53:10,2.8,歩行
14:53:20,2.2,歩行
14:53:30,3.1,歩行
14:53:40,3.3,歩行
14:53:50,2.8,歩行
14:54:00,3.5,歩行
14:54:10,2.5,歩行
14:54:20,1.8,生活活動
14:54:30,2,歩行
14:54:40,2.5,歩行
14:54:50,2.5,歩行
14:55:00,2.4,歩行
14:55:10,2.8,歩行
14:55:20,3,歩行
14:55:30,2.9,歩行
14:55:40,1.9,歩行
14:55:50,1.1,生活活動
14:56:00,1.3,生活活動
14:56:10,2.3,歩行
14:56:20,2.5,歩行
14:56:30,2.6,歩行
14:56:40,3.5,歩行
14:56:50,3.3,歩行
14:57:00,3.2,歩行
14:57:10,3.2,歩行
14:57:20,3.5,歩行
14:57:30,4.1,歩行
14:57:40,3.5,歩行
14:57:50,3.5,歩行
14:58:00,3.8,歩行
14:58:10,4.1,歩行
14:58:20,4.5,歩行
14:58:30,3.3,歩行
14:58:40,3.4,歩行
14:58:50,3.8,歩行
14:59:00,4.3,歩行
14:59:10,4.1,歩行
14:59:20,4.2,歩行
14:59:30,4.4,歩行
14:59:40,3.8,歩行
14:59:50,4.6,歩行
15:00:00,3.4,歩行
15:00:10,2,歩行
15:00:20,1.6,生活活動
15:00:30,2.2,歩行
15:00:40,2.6,歩行
15:00:50,3,歩行
15:01:00,2.5,歩行
15:01:10,2.8,歩行
15:01:20,3.7,歩行
15:01:30,3.6,歩行
15:01:40,3.3,歩行
15:01:50,4.3,歩行
15:02:00,4,歩行
15:02:10,3.9,歩行
15:02:20,4.3,歩行
15:02:30,4,歩行
15:02:40,3.4,歩行
15:02:50,1.9,歩行
15:03:00,2.7,歩行
15:03:10,3.7,歩行
15:03:20,4,歩行
15:03:30,3.3,歩行
15:03:40,3.3,歩行
15:03:50,2.7,歩行
15:04:00,3.8,歩行
15:04:10,3.3,歩行
15:04:20,3.4,歩行
15:04:30,3.1,歩行
15:04:40,2.9,歩行
15:04:50,3.8,歩行
15:05:00,4.1,歩行
15:05:10,3.7,歩行
15:05:20,3.9,歩行
15:05:30,3.7,歩行
15:05:40,3.5,歩行
15:05:50,2.6,歩行
15:06:00,3,歩行
15:06:10,3.1,歩行
15:06:20,4.2,歩行
15:06:30,4.3,歩行
15:06:40,4.6,歩行
15:06:50,3.8,歩行
15:07:00,3.5,歩行
15:07:10,3.2,歩行
15:07:20,3.8,歩行
15:07:30,4.2,歩行
15:07:40,3.3,歩行
15:07:50,2.1,歩行
15:08:00,1.7,生活活動
15:08:10,1.6,生活活動
15:08:20,2.2,歩行
15:08:30,2.4,歩行
15:08:40,1.9,歩行
15:08:50,2.4,歩行
15:09:00,3.1,歩行
15:09:10,2.3,歩行
15:09:20,2.5,歩行
15:09:30,2.2,歩行
15:09:40,2.7,歩行
15:09:50,2.2,歩行
15:10:00,1.9,歩行
15:10:10,4.3,歩行
15:10:20,3,歩行
15:10:30,2.4,歩行
15:10:40,2.7,歩行
15:10:50,3.3,歩行
15:11:00,2.4,歩行
15:11:10,2.5,歩行
15:11:20,2.6,歩行
15:11:30,2.5,歩行
15:11:40,3.4,歩行
15:11:50,4.1,歩行
15:12:00,4.4,歩行
15:12:10,4.8,歩行
15:12:20,4,歩行
15:12:30,4.1,歩行
15:12:40,3.9,歩行
15:12:50,3.9,歩行
15:13:00,3.6,歩行
15:13:10,3.7,歩行
15:13:20,3.7,歩行
15:13:30,3.7,歩行
15:13:40,3.8,歩行
15:13:50,4.7,歩行
15:14:00,4.4,歩行
15:14:10,5.6,歩行
15:14:20,2.6,歩行
15:14:30,1.8,生活活動
15:14:40,1.9,生活活動
15:14:50,1.5,生活活動
15:15:00,1.6,生活活動
15:15:10,1.8,生活活動
15:15:20,1.6,生活活動
15:15:30,1.4,生活活動
15:15:40,2.2,生活活動
15:15:50,1.5,生活活動
15:16:00,1.7,生活活動
15:16:10,1.4,生活活動
15:16:20,2.4,歩行
15:16:30,4.3,歩行
15:16:40,5.2,歩行
15:16:50,4.3,歩行
15:17:00,4.3,歩行
15:17:10,4.8,歩行
15:17:20,5,歩行
15:17:30,4.9,歩行
15:17:40,4.8,歩行
15:17:50,4.8,歩行
15:18:00,4.9,歩行
15:18:10,5.1,歩行
15:18:20,5.1,歩行
15:18:30,5,歩行
15:18:40,5,歩行
15:18:50,5.1,歩行
15:19:00,5.2,歩行
15:19:10,5.1,歩行
15:19:20,4.8,歩行
15:19:30,5,歩行
15:19:40,5,歩行
15:19:50,4.1,歩行
15:20:00,4.5,歩行
15:20:10,2.1,生活活動
15:20:20,1.3,生活活動
15:20:30,1.2,生活活動
15:20:40,3.9,歩行
15:20:50,4.4,歩行
15:21:00,4.3,歩行
15:21:10,3.7,歩行
15:21:20,4.1,歩行
15:21:30,3.2,歩行
15:21:40,3.4,歩行
15:21:50,3.3,歩行
15:22:00,2.2,生活活動
15:22:10,1.9,生活活動
15:22:20,1.8,生活活動
15:22:30,1.6,生活活動
15:22:40,1.6,生活活動
15:22:50,2,生活活動
15:23:00,2.4,生活活動
15:23:10,2,生活活動
15:23:20,2,生活活動
15:23:30,1.4,生活活動
15:23:40,2.2,生活活動
15:23:50,1.7,生活活動
15:24:00,1.6,生活活動
15:24:10,1.3,生活活動
15:24:20,1.3,生活活動
15:24:30,1.6,生活活動
15:24:40,1.4,生活活動
15:24:50,1.5,生活活動
15:25:00,1.5,生活活動
15:25:10,2.1,生活活動
15:25:20,1.8,生活活動
15:25:30,1.4,生活活動
15:25:40,1.9,生活活動
15:25:50,1.9,生活活動
15:26:00,1.8,生活活動
15:26:10,1.1,生活活動
15:26:20,1.8,生活活動
15:26:30,1.8,生活活動
15:26:40,1.9,生活活動
15:26:50,1.4,生活活動
15:27:00,2.2,生活活動
15:27:10,1.6,生活活動
15:27:20,1.8,生活活動
15:27:30,1.2,生活活動
15:27:40,1,生活活動
15:27:50,1.4,生活活動
15:28:00,1.4,生活活動
15:28:10,2,生活活動
15:28:20,2,生活活動
15:28:30,1.6,生活活動
15:28:40,2,生活活動
15:28:50,1.5,生活活動
15:29:00,1.6,生活活動
15:29:10,1.9,生活活動
15:29:20,1.6,生活活動
15:29:30,2.4,歩行
15:29:40,4,歩行
15:29:50,4.5,歩行
15:30:00,4.7,歩行
15:30:10,4.2,歩行
15:30:20,3.5,歩行
15:30:30,3.4,歩行
15:30:40,4,歩行
15:30:50,2.4,歩行
15:31:00,2.5,歩行
15:31:10,4.3,歩行
15:31:20,3.3,歩行
15:31:30,1.8,生活活動
15:31:40,2.8,歩行
15:31:50,3.4,歩行
15:32:00,3.6,歩行
15:32:10,3.7,歩行
15:32:20,4.6,歩行
15:32:30,4.2,歩行
15:32:40,4.8,歩行
15:32:50,4.9,歩行
15:33:00,3.5,歩行
15:33:10,3.5,歩行
15:33:20,2.1,歩行
15:33:30,4.4,歩行
15:33:40,4.2,歩行
15:33:50,4.9,歩行
15:34:00,3.9,歩行
15:34:10,3.5,歩行
15:34:20,2.9,歩行
15:34:30,3,歩行
15:34:40,3.6,歩行
15:34:50,2.1,歩行
15:35:00,1.4,生活活動
15:35:10,1.4,生活活動
15:35:20,1.7,生活活動
15:35:30,2.6,生活活動
15:35:40,1.5,生活活動
15:35:50,1.9,生活活動
15:36:00,1.8,生活活動
15:36:10,1.5,生活活動
15:36:20,1.6,生活活動
15:36:30,1.2,生活活動
15:36:40,1.2,生活活動
15:36:50,1.2,生活活動
15:37:00,1.2,生活活動
15:37:10,1.8,生活活動
15:37:20,1.5,生活活動
15:37:30,1.4,生活活動
15:37:40,1.3,生活活動
15:37:50,1.4,生活活動
15:38:00,1.5,生活活動
15:38:10,1.3,生活活動
15:38:20,1.4,生活活動
15:38:30,1.1,生活活動
15:38:40,1,生活活動
15:38:50,1.3,生活活動
15:39:00,1,生活活動
15:39:10,1.2,生活活動
15:39:20,1.5,生活活動
15:39:30,1,生活活動
15:39:40,1.5,生活活動
15:39:50,1.4,生活活動
15:40:00,1.5,生活活動
15:40:10,1.7,生活活動
15:40:20,1.7,生活活動
15:40:30,1.2,生活活動
15:40:40,1.4,生活活動
15:40:50,1,生活活動
15:41:00,1.2,生活活動
15:41:10,1,生活活動
15:41:20,0,計測なし
15:41:30,1.2,生活活動
15:41:40,1,生活活動
15:41:50,1.5,生活活動
15:42:00,1.4,生活活動
15:42:10,1.5,生活活動
15:42:20,1.6,生活活動
15:42:30,1.1,生活活動
15:42:40,1,生活活動
15:42:50,1.3,生活活動
15:43:00,1.2,生活活動
15:43:10,1.4,生活活動
15:43:20,1.9,生活活動
15:43:30,2.4,生活活動
15:43:40,1.7,生活活動
15:43:50,1.5,生活活動
15:44:00,1,生活活動
15:44:10,1.2,生活活動
15:44:20,1.1,生活活動
15:44:30,1.2,生活活動
15:44:40,1,生活活動
15:44:50,1.2,生活活動
15:45:00,1.6,生活活動
15:45:10,1.9,生活活動
15:45:20,1.6,生活活動
15:45:30,1.6,生活活動
15:45:40,1.5,生活活動
15:45:50,1.1,生活活動
15:46:00,1,生活活動
15:46:10,1.2,生活活動
15:46:20,1.3,生活活動
15:46:30,1.3,生活活動
15:46:40,1.2,生活活動
15:46:50,1.3,生活活動
15:47:00,1.9,生活活動
15:47:10,1.5,生活活動
15:47:20,1.5,生活活動
15:47:30,1.6,生活活動
15:47:40,1.4,生活活動
15:47:50,1.4,生活活動
15:48:00,1,生活活動
15:48:10,1.2,生活活動
15:48:20,1.2,生活活動
15:48:30,1.3,生活活動
15:48:40,1.2,生活活動
15:48:50,1.4,生活活動
15:49:00,1.4,生活活動
15:49:10,1.6,生活活動
15:49:20,1.5,生活活動
15:49:30,1.5,生活活動
15:49:40,1.9,生活活動
15:49:50,1.4,生活活動
15:50:00,1,生活活動
15:50:10,1,生活活動
15:50:20,1.1,生活活動
15:50:30,0,計測なし
15:50:40,1.1,生活活動
15:50:50,1.1,生活活動
15:51:00,1.7,生活活動
15:51:10,1.9,生活活動
15:51:20,1.8,生活活動
15:51:30,1.9,生活活動
15:51:40,1.1,生活活動
15:51:50,1,生活活動
15:52:00,1.2,生活活動
15:52:10,1.2,生活活動
15:52:20,1,生活活動
15:52:30,1.4,生活活動
15:52:40,1.2,生活活動
15:52:50,1.8,生活活動
15:53:00,1.4,生活活動
15:53:10,1.3,生活活動
15:53:20,1.4,生活活動
15:53:30,1.2,生活活動
15:53:40,1.2,生活活動
15:53:50,1.5,生活活動
15:54:00,1.4,生活活動
15:54:10,1.2,生活活動
15:54:20,1.3,生活活動
15:54:30,1.4,生活活動
15:54:40,1.3,生活活動
15:54:50,1.4,生活活動
15:55:00,1.5,生活活動
15:55:10,1.6,生活活動
15:55:20,1.6,生活活動
15:55:30,1.2,生活活動
15:55:40,1.2,生活活動
15:55:50,1.2,生活活動
15:56:00,1.7,生活活動
15:56:10,1.8,生活活動
15:56:20,1.2,生活活動
15:56:30,1.3,生活活動
15:56:40,1.4,生活活動
15:56:50,1.5,生活活動
15:57:00,1.4,生活活動
15:57:10,1.2,生活活動
15:57:20,1.3,生活活動
15:57:30,1.5,生活活動
15:57:40,1.3,生活活動
15:57:50,1.5,生活活動
15:58:00,1.4,生活活動
15:58:10,1.5,生活活動
15:58:20,1.8,生活活動
15:58:30,1.6,生活活動
15:58:40,1.1,生活活動
15:58:50,1.7,生活活動
15:59:00,1.3,生活活動
15:59:10,1.7,生活活動
15:59:20,1.7,生活活動
15:59:30,1.8,生活活動
15:59:40,1.5,生活活動
15:59:50,3.6,歩行
16:00:00,2.6,歩行
16:00:10,3.3,歩行
16:00:20,4,歩行
16:00:30,4.7,歩行
16:00:40,2.6,歩行
16:00:50,1.8,生活活動
16:01:00,1,生活活動
16:01:10,1,生活活動
16:01:20,1,生活活動
16:01:30,1.9,歩行
16:01:40,1.8,生活活動
16:01:50,1.4,生活活動
16:02:00,2.4,生活活動
16:02:10,1.6,生活活動
16:02:20,3.4,生活活動
16:02:30,3.9,歩行
16:02:40,4.7,歩行
16:02:50,4.9,歩行
16:03:00,5.1,歩行
16:03:10,3.4,歩行
16:03:20,3.5,歩行
16:03:30,1.6,生活活動
16:03:40,1.5,生活活動
16:03:50,1.4,生活活動
16:04:00,3,歩行
16:04:10,3.5,歩行
16:04:20,1.6,生活活動
16:04:30,1.6,生活活動
16:04:40,1.6,生活活動
16:04:50,1.4,生活活動
16:05:00,1.3,生活活動
16:05:10,1.3,生活活動
16:05:20,1.2,生活活動
16:05:30,1.9,生活活動
16:05:40,1.4,生活活動
16:05:50,5.6,歩行
16:06:00,5.7,歩行
16:06:10,5.4,歩行
16:06:20,5.1,歩行
16:06:30,4.7,歩行
16:06:40,7.6,生活活動
16:06:50,2.8,歩行
16:07:00,2.8,歩行
16:07:10,3,歩行
16:07:20,3.5,歩行
16:07:30,4.5,歩行
16:07:40,4.9,歩行
16:07:50,4.7,歩行
16:08:00,4.8,歩行
16:08:10,4.7,歩行
16:08:20,4.8,歩行
16:08:30,5.3,歩行
16:08:40,4.7,歩行
16:08:50,4.7,歩行
16:09:00,4.7,歩行
16:09:10,4.6,歩行
16:09:20,4.4,歩行
16:09:30,4.3,歩行
16:09:40,4.5,歩行
16:09:50,4.6,歩行
16:10:00,4.7,歩行
16:10:10,5.2,歩行
16:10:20,4.4,歩行
16:10:30,4.6,歩行
16:10:40,4.5,歩行
16:10:50,4.5,歩行
16:11:00,4.5,歩行
16:11:10,4.6,歩行
16:11:20,4.7,歩行
16:11:30,4.7,歩行
16:11:40,4.8,歩行
16:11:50,4.8,歩行
16:12:00,4.6,歩行
16:12:10,4.7,歩行
16:12:20,4.7,歩行
16:12:30,4.8,歩行
16:12:40,4.8,歩行
16:12:50,4.7,歩行
16:13:00,4.9,歩行
16:13:10,4.9,歩行
16:13:20,4.7,歩行
16:13:30,4.8,歩行
16:13:40,4.6,歩行
16:13:50,4.7,歩行
16:14:00,6.8,歩行
16:14:10,4.8,歩行
16:14:20,4.8,歩行
16:14:30,4.8,歩行
16:14:40,5,歩行
16:14:50,5.1,歩行
16:15:00,5,歩行
16:15:10,4.9,歩行
16:15:20,4.4,歩行
16:15:30,3.5,歩行
16:15:40,2.9,歩行
16:15:50,4.5,歩行
16:16:00,5.5,歩行
16:16:10,5.4,歩行
16:16:20,5.2,歩行
16:16:30,5.1,歩行
16:16:40,5.2,歩行
16:16:50,5.4,歩行
16:17:00,5.1,歩行
16:17:10,5,歩行
16:17:20,5.3,歩行
16:17:30,5.4,歩行
16:17:40,5.3,歩行
16:17:50,5,歩行
16:18:00,4.2,歩行
16:18:10,2,歩行
16:18:20,3.9,歩行
16:18:30,3.4,歩行
16:18:40,1.7,生活活動
16:18:50,1.7,生活活動
16:19:00,1.4,生活活動
16:19:10,1.5,生活活動
16:19:20,2.2,生活活動
16:19:30,1.5,生活活動
16:19:40,1,生活活動
16:19:50,1.6,生活活動
16:20:00,3.1,歩行
16:20:10,1.4,生活活動
16:20:20,2.3,生活活動
16:20:30,2.2,生活活動
16:20:40,2.6,歩行
16:20:50,2.5,生活活動
16:21:00,1.1,生活活動
16:21:10,1.3,生活活動
16:21:20,1.3,生活活動
16:21:30,1.1,生活活動
16:21:40,1.2,生活活動
16:21:50,1.3,生活活動
16:22:00,0,計測なし
16:22:10,0,計測なし
16:22:20,1.1,生活活動
16:22:30,1.2,生活活動
16:22:40,1.1,生活活動
16:22:50,1,生活活動
16:23:00,1,生活活動
16:23:10,1,生活活動
16:23:20,0,計測なし
16:23:30,0,計測なし
16:23:40,0,計測なし
16:23:50,0,計測なし
16:24:00,0,計測なし
16:24:10,0,計測なし
16:24:20,0,計測なし
16:24:30,0,計測なし
16:24:40,0,計測なし
16:24:50,0,計測なし
16:25:00,1.2,生活活動
16:25:10,1,生活活動
16:25:20,1.1,生活活動
16:25:30,0,計測なし
16:25:40,0,計測なし
16:25:50,0,計測なし
16:26:00,0,計測なし
16:26:10,0,計測なし
16:26:20,0,計測なし
16:26:30,0,計測なし
16:26:40,0,計測なし
16:26:50,0,計測なし
16:27:00,0,計測なし
16:27:10,0,計測なし
16:27:20,0,計測なし
16:27:30,0,計測なし
16:27:40,0,計測なし
16:27:50,0,計測なし
16:28:00,0,計測なし
16:28:10,0,計測なし
16:28:20,0,計測なし
16:28:30,0,計測なし
16:28:40,0,計測なし
16:28:50,0,計測なし
16:29:00,0,計測なし
16:29:10,0,計測なし
16:29:20,0,計測なし
16:29:30,0,計測なし
16:29:40,0,計測なし
16:29:50,0,計測なし
16:30:00,0,計測なし
16:30:10,0,計測なし
16:30:20,0,計測なし
16:30:30,0,計測なし
16:30:40,0,計測なし
16:30:50,0,計測なし
16:31:00,0,計測なし
16:31:10,0,計測なし
16:31:20,0,計測なし
16:31:30,0,計測なし
16:31:40,0,計測なし
16:31:50,0,計測なし
16:32:00,0,計測なし
16:32:10,0,計測なし
16:32:20,0,計測なし
16:32:30,0,計測なし
16:32:40,0,計測なし
16:32:50,0,計測なし
16:33:00,0,計測なし
16:33:10,1,生活活動
16:33:20,0,計測なし
16:33:30,0,計測なし
16:33:40,0,計測なし
16:33:50,0,計測なし
16:34:00,0,計測なし
16:34:10,0,計測なし
16:34:20,0,計測なし
16:34:30,0,計測なし
16:34:40,0,計測なし
16:34:50,0,計測なし
16:35:00,0,計測なし
16:35:10,0,計測なし
16:35:20,0,計測なし
16:35:30,0,計測なし
16:35:40,0,計測なし
16:35:50,0,計測なし
16:36:00,1.1,生活活動
16:36:10,0,計測なし
16:36:20,0,計測なし
16:36:30,0,計測なし
16:36:40,0,計測なし
16:36:50,1.1,生活活動
16:37:00,0,計測なし
16:37:10,0,計測なし
16:37:20,0,計測なし
16:37:30,0,計測なし
16:37:40,0,計測なし
16:37:50,0,計測なし
16:38:00,1.3,生活活動
16:38:10,1,生活活動
16:38:20,0,計測なし
16:38:30,0,計測なし
16:38:40,0,計測なし
16:38:50,0,計測なし
16:39:00,0,計測なし
16:39:10,0,計測なし
16:39:20,0,計測なし
16:39:30,0,計測なし
16:39:40,1.3,生活活動
16:39:50,1,生活活動
16:40:00,1,生活活動
16:40:10,0,計測なし
16:40:20,0,計測なし
16:40:30,1.3,生活活動
16:40:40,1,生活活動
16:40:50,1.2,生活活動
16:41:00,1,生活活動
16:41:10,0,計測なし
16:41:20,0,計測なし
16:41:30,0,計測なし
16:41:40,1,生活活動
16:41:50,1,生活活動
16:42:00,0,計測なし
16:42:10,0,計測なし
16:42:20,0,計測なし
16:42:30,0,計測なし
16:42:40,0,計測なし
16:42:50,1,生活活動
16:43:00,0,計測なし
16:43:10,0,計測なし
16:43:20,0,計測なし
16:43:30,0,計測なし
16:43:40,1,生活活動
16:43:50,1,生活活動
16:44:00,0,計測なし
16:44:10,0,計測なし
16:44:20,1,生活活動
16:44:30,0,計測なし
16:44:40,0,計測なし
16:44:50,0,計測なし
16:45:00,0,計測なし
16:45:10,0,計測なし
16:45:20,0,計測なし
16:45:30,0,計測なし
16:45:40,0,計測なし
16:45:50,0,計測なし
16:46:00,0,計測なし
16:46:10,0,計測なし
16:46:20,0,計測なし
16:46:30,0,計測なし
16:46:40,0,計測なし
16:46:50,0,計測なし
16:47:00,0,計測なし
16:47:10,0,計測なし
16:47:20,0,計測なし
16:47:30,0,計測なし
16:47:40,0,計測なし
16:47:50,0,計測なし
16:48:00,1,生活活動
16:48:10,1,生活活動
16:48:20,0,計測なし
16:48:30,1,生活活動
16:48:40,0,計測なし
16:48:50,1,生活活動
16:49:00,0,計測なし
16:49:10,0,計測なし
16:49:20,0,計測なし
16:49:30,0,計測なし
16:49:40,0,計測なし
16:49:50,0,計測なし
16:50:00,0,計測なし
16:50:10,0,計測なし
16:50:20,0,計測なし
16:50:30,1,生活活動
16:50:40,0,計測なし
16:50:50,0,計測なし
16:51:00,0,計測なし
16:51:10,0,計測なし
16:51:20,0,計測なし
16:51:30,1,生活活動
16:51:40,1,生活活動
16:51:50,1.1,生活活動
16:52:00,1,生活活動
16:52:10,1,生活活動
16:52:20,0,計測なし
16:52:30,0,計測なし
16:52:40,0,計測なし
16:52:50,0,計測なし
16:53:00,0,計測なし
16:53:10,0,計測なし
16:53:20,0,計測なし
16:53:30,0,計測なし
16:53:40,0,計測なし
16:53:50,0,計測なし
16:54:00,0,計測なし
16:54:10,1,生活活動
16:54:20,1,生活活動
16:54:30,0,計測なし
16:54:40,0,計測なし
16:54:50,0,計測なし
16:55:00,0,計測なし
16:55:10,0,計測なし
16:55:20,0,計測なし
16:55:30,0,計測なし
16:55:40,0,計測なし
16:55:50,0,計測なし
16:56:00,0,計測なし
16:56:10,0,計測なし
16:56:20,0,計測なし
16:56:30,0,計測なし
16:56:40,0,計測なし
16:56:50,1.1,生活活動
16:57:00,0,計測なし
16:57:10,0,計測なし
16:57:20,0,計測なし
16:57:30,0,計測なし
16:57:40,0,計測なし
16:57:50,0,計測なし
16:58:00,0,計測なし
16:58:10,0,計測なし
16:58:20,0,計測なし
16:58:30,1.2,生活活動
16:58:40,1,生活活動
16:58:50,1.2,生活活動
16:59:00,1,生活活動
16:59:10,1.1,生活活動
16:59:20,1.8,生活活動
16:59:30,1,生活活動
16:59:40,1,生活活動
16:59:50,1.3,生活活動
17:00:00,1.2,生活活動
17:00:10,1.6,生活活動
17:00:20,1,生活活動
17:00:30,1.4,生活活動
17:00:40,1.4,生活活動
17:00:50,1.2,生活活動
17:01:00,1.3,生活活動
17:01:10,1,生活活動
17:01:20,1,生活活動
17:01:30,1,生活活動
17:01:40,1,生活活動
17:01:50,1.2,生活活動
17:02:00,0,計測なし
17:02:10,1,生活活動
17:02:20,1,生活活動
17:02:30,1,生活活動
17:02:40,1,生活活動
17:02:50,1,生活活動
17:03:00,1,生活活動
17:03:10,1,生活活動
17:03:20,1.1,生活活動
17:03:30,1.2,生活活動
17:03:40,1.1,生活活動
17:03:50,1.2,生活活動
17:04:00,1,生活活動
17:04:10,1,生活活動
17:04:20,1.5,生活活動
17:04:30,1,生活活動
17:04:40,1,生活活動
17:04:50,1,生活活動
17:05:00,1,生活活動
17:05:10,0,計測なし
17:05:20,0,計測なし
17:05:30,0,計測なし
17:05:40,1,生活活動
17:05:50,1,生活活動
17:06:00,1.1,生活活動
17:06:10,1.1,生活活動
17:06:20,0,計測なし
17:06:30,0,計測なし
17:06:40,1.1,生活活動
17:06:50,1,生活活動
17:07:00,0,計測なし
17:07:10,0,計測なし
17:07:20,1,生活活動
17:07:30,0,計測なし
17:07:40,0,計測なし
17:07:50,0,計測なし
17:08:00,1,生活活動
17:08:10,1,生活活動
17:08:20,1.3,生活活動
17:08:30,1,生活活動
17:08:40,0,計測なし
17:08:50,1.1,生活活動
17:09:00,0,計測なし
17:09:10,1.1,生活活動
17:09:20,1.1,生活活動
17:09:30,1.4,生活活動
17:09:40,1,生活活動
17:09:50,1,生活活動
17:10:00,1,生活活動
17:10:10,1,生活活動
17:10:20,1,生活活動
17:10:30,1,生活活動
17:10:40,1.2,生活活動
17:10:50,1.2,生活活動
17:11:00,1.1,生活活動
17:11:10,1.4,生活活動
17:11:20,1.1,生活活動
17:11:30,1.2,生活活動
17:11:40,1.2,生活活動
17:11:50,1,生活活動
17:12:00,1,生活活動
17:12:10,1,生活活動
17:12:20,1.1,生活活動
17:12:30,1.1,生活活動
17:12:40,1.1,生活活動
17:12:50,1.1,生活活動
17:13:00,1.1,生活活動
17:13:10,1.1,生活活動
17:13:20,1.5,生活活動
17:13:30,1,生活活動
17:13:40,1,生活活動
17:13:50,1,生活活動
17:14:00,1.5,生活活動
17:14:10,1.3,生活活動
17:14:20,1.3,生活活動
17:14:30,1.6,生活活動
17:14:40,1.4,生活活動
17:14:50,1.5,生活活動
17:15:00,1.5,生活活動
17:15:10,1,生活活動
17:15:20,1.8,生活活動
17:15:30,3.2,歩行
17:15:40,1.5,生活活動
17:15:50,1.6,生活活動
17:16:00,2.2,生活活動
17:16:10,3,歩行
17:16:20,2,生活活動
17:16:30,1,生活活動
17:16:40,1,生活活動
17:16:50,0,計測なし
17:17:00,0,計測なし
17:17:10,0,計測なし
17:17:20,0,計測なし
17:17:30,0,計測なし
17:17:40,0,計測なし
17:17:50,0,計測なし
17:18:00,1,生活活動
17:18:10,1,生活活動
17:18:20,1,生活活動
17:18:30,1,生活活動
17:18:40,1,生活活動
17:18:50,0,計測なし
17:19:00,1,生活活動
17:19:10,1,生活活動
17:19:20,1,生活活動
17:19:30,1,生活活動
17:19:40,1,生活活動
17:19:50,1,生活活動
17:20:00,1.1,生活活動
17:20:10,1,生活活動
17:20:20,1,生活活動
17:20:30,1.2,生活活動
17:20:40,1.1,生活活動
17:20:50,1,生活活動
17:21:00,1,生活活動
17:21:10,1.1,生活活動
17:21:20,1.1,生活活動
17:21:30,0,計測なし
17:21:40,1,生活活動
17:21:50,1.1,生活活動
17:22:00,1,生活活動
17:22:10,1,生活活動
17:22:20,1,生活活動
17:22:30,1.1,生活活動
17:22:40,1,生活活動
17:22:50,1.2,生活活動
17:23:00,1,生活活動
17:23:10,1.1,生活活動
17:23:20,1,生活活動
17:23:30,1,生活活動
17:23:40,1,生活活動
17:23:50,1,生活活動
17:24:00,1,生活活動
17:24:10,0,計測なし
17:24:20,1.1,生活活動
17:24:30,1.1,生活活動
17:24:40,0,計測なし
17:24:50,1.3,生活活動
17:25:00,1.1,生活活動
17:25:10,1,生活活動
17:25:20,1,生活活動
17:25:30,1,生活活動
17:25:40,1,生活活動
17:25:50,0,計測なし
17:26:00,0,計測なし
17:26:10,0,計測なし
17:26:20,0,計測なし
17:26:30,0,計測なし
17:26:40,0,計測なし
17:26:50,1,生活活動
17:27:00,1,生活活動
17:27:10,0,計測なし
17:27:20,1.4,生活活動
17:27:30,1,生活活動
17:27:40,1,生活活動
17:27:50,0,計測なし
17:28:00,0,計測なし
17:28:10,0,計測なし
17:28:20,0,計測なし
17:28:30,1.2,生活活動
17:28:40,1,生活活動
17:28:50,0,計測なし
17:29:00,1,生活活動
17:29:10,0,計測なし
17:29:20,1,生活活動
17:29:30,1,生活活動
17:29:40,0,計測なし
17:29:50,0,計測なし
17:30:00,1.1,生活活動
17:30:10,1,生活活動
17:30:20,1,生活活動
17:30:30,0,計測なし
17:30:40,1.1,生活活動
17:30:50,1,生活活動
17:31:00,1,生活活動
17:31:10,1,生活活動
17:31:20,1.2,生活活動
17:31:30,1.2,生活活動
17:31:40,1.2,生活活動
17:31:50,1.2,生活活動
17:32:00,0,計測なし
17:32:10,1,生活活動
17:32:20,1,生活活動
17:32:30,1,生活活動
17:32:40,0,計測なし
17:32:50,0,計測なし
17:33:00,0,計測なし
17:33:10,1.1,生活活動
17:33:20,1.2,生活活動
17:33:30,1,生活活動
17:33:40,1,生活活動
17:33:50,1,生活活動
17:34:00,1,生活活動
17:34:10,1,生活活動
17:34:20,0,計測なし
17:34:30,0,計測なし
17:34:40,1,生活活動
17:34:50,1,生活活動
17:35:00,1,生活活動
17:35:10,1,生活活動
17:35:20,1,生活活動
